eventID,time,location,description,arrest, source
19308,3/28/2010 3:46,"(41.779036216, -87.698803841)",FIRST DEGREE MURDER,FALSE,Official
19309,3/29/2010 16:41,"(41.88907024, -87.721011435)",FIRST DEGREE MURDER,TRUE,Official
1931,12/18/2002 4:30,"(41.807939546, -87.667377658)",FIRST DEGREE MURDER,FALSE,Official
19310,3/29/2010 23:07,"(41.958106062, -87.832365167)",FIRST DEGREE MURDER,FALSE,Official
19311,3/28/2010 10:47,"(41.759927937, -87.606661331)",FIRST DEGREE MURDER,TRUE,Official
19312,3/30/2010 13:25,"(41.688374613, -87.620998789)",FIRST DEGREE MURDER,TRUE,Official
19313,3/31/2010 22:15,"(41.887233905, -87.764136834)",FIRST DEGREE MURDER,TRUE,Official
19314,4/1/2010 1:30,"(41.891569089, -87.763437251)",FIRST DEGREE MURDER,TRUE,Official
19315,4/2/2010 1:38,"(41.777127824, -87.666625987)",FIRST DEGREE MURDER,FALSE,Official
19316,4/2/2010 1:04,"(41.824933076, -87.623104662)",FIRST DEGREE MURDER,FALSE,Official
19317,4/2/2010 19:35,"(41.768729167, -87.623384033)",FIRST DEGREE MURDER,FALSE,Official
19318,4/3/2010 8:00,"(41.862895938, -87.711374933)",FIRST DEGREE MURDER,FALSE,Official
19319,4/3/2010 16:40,"(41.767622557, -87.666321189)",FIRST DEGREE MURDER,FALSE,Official
1932,12/19/2002 19:37,"(41.744536265, -87.560568865)",FIRST DEGREE MURDER,TRUE,Official
19320,10/29/2009 11:11,"(41.850424032, -87.627029017)",FIRST DEGREE MURDER,TRUE,Official
19321,4/7/2010 0:32,"(41.85818581, -87.722440438)",FIRST DEGREE MURDER,FALSE,Official
19322,3/25/2010 21:58,"(41.854680865, -87.706554228)",FIRST DEGREE MURDER,TRUE,Official
19323,4/8/2010 16:17,"(41.966047906, -87.661060061)",FIRST DEGREE MURDER,TRUE,Official
19324,4/10/2010 21:53,"(41.945781408, -87.815582076)",FIRST DEGREE MURDER,TRUE,Official
19325,4/11/2010 15:17,"(41.755426384, -87.561086941)",FIRST DEGREE MURDER,TRUE,Official
19326,4/12/2010 21:30,"(41.751897254, -87.553777728)",FIRST DEGREE MURDER,FALSE,Official
19327,4/12/2010 18:30,"(41.89814789, -87.722500496)",FIRST DEGREE MURDER,TRUE,Official
19328,4/12/2010 22:10,"(41.881169658, -87.725680737)",FIRST DEGREE MURDER,FALSE,Official
1933,12/20/2002 6:00,"(41.705607465, -87.60585975)",FIRST DEGREE MURDER,FALSE,Official
19331,4/13/2010 6:39,"(41.86983381, -87.700895293)",FIRST DEGREE MURDER,FALSE,Official
19332,4/14/2010 4:25,"(41.76179283, -87.694175824)",FIRST DEGREE MURDER,TRUE,Official
19333,4/14/2010 4:25,"(41.76179283, -87.694175824)",FIRST DEGREE MURDER,TRUE,Official
19334,4/14/2010 4:25,"(41.76179283, -87.694175824)",FIRST DEGREE MURDER,TRUE,Official
19335,4/14/2010 4:25,"(41.76179283, -87.694175824)",FIRST DEGREE MURDER,TRUE,Official
19336,4/14/2010 15:00,"(41.685916846, -87.625627805)",FIRST DEGREE MURDER,FALSE,Official
19337,4/15/2010 2:45,"(41.77843233, -87.676320797)",FIRST DEGREE MURDER,FALSE,Official
19338,4/15/2010 16:40,"(41.855017104, -87.668735838)",FIRST DEGREE MURDER,TRUE,Official
19339,4/15/2010 23:13,"(41.766381692, -87.61044471)",FIRST DEGREE MURDER,FALSE,Official
1934,12/21/2002 13:28,"(41.972326185, -87.65771014)",FIRST DEGREE MURDER,FALSE,Official
19340,4/15/2010 17:57,"(41.752128151, -87.603986066)",FIRST DEGREE MURDER,FALSE,Official
19341,4/15/2010 23:00,"(41.797781587, -87.649395287)",FIRST DEGREE MURDER,FALSE,Official
19342,4/15/2010 23:17,"(41.735127431, -87.656966712)",FIRST DEGREE MURDER,TRUE,Official
19343,4/15/2010 22:54,"(41.787382824, -87.624388303)",FIRST DEGREE MURDER,FALSE,Official
19344,4/16/2010 3:10,"(41.69399105, -87.657606561)",FIRST DEGREE MURDER,FALSE,Official
19345,4/17/2010 2:32,"(41.747672195, -87.601090224)",FIRST DEGREE MURDER,FALSE,Official
19346,4/16/2010 17:24,"(41.979806207, -87.670779259)",FIRST DEGREE MURDER,TRUE,Official
19347,4/18/2010 20:52,"(41.858265918, -87.726161913)",FIRST DEGREE MURDER,FALSE,Official
19348,4/18/2010 20:52,"(41.858265918, -87.726161913)",FIRST DEGREE MURDER,FALSE,Official
19349,4/19/2010 15:00,"(41.879109279, -87.703374269)",FIRST DEGREE MURDER,FALSE,Official
1935,12/21/2002 4:55,"(41.679215014, -87.625155802)",FIRST DEGREE MURDER,FALSE,Official
19350,4/20/2010 0:28,"(41.72187776, -87.614896187)",FIRST DEGREE MURDER,FALSE,Official
19351,4/20/2010 14:25,"(41.747201007, -87.585876911)",FIRST DEGREE MURDER,TRUE,Official
19352,4/21/2010 2:15,"(41.726558818, -87.608224404)",FIRST DEGREE MURDER,FALSE,Official
19353,4/21/2010 21:05,"(41.82847996, -87.683099884)",FIRST DEGREE MURDER,TRUE,Official
19354,4/21/2010 21:05,"(41.82847996, -87.683099884)",FIRST DEGREE MURDER,TRUE,Official
19355,4/21/2010 21:05,"(41.82847996, -87.683099884)",FIRST DEGREE MURDER,TRUE,Official
19356,4/22/2010 11:40,"(41.726559442, -87.608323307)",FIRST DEGREE MURDER,TRUE,Official
19357,4/23/2010 21:30,"(41.992259008, -87.710415066)",FIRST DEGREE MURDER,TRUE,Official
19358,4/24/2010 14:13,"(41.892206358, -87.719879646)",FIRST DEGREE MURDER,FALSE,Official
19359,4/25/2010 0:54,"(41.743717002, -87.57476319)",FIRST DEGREE MURDER,FALSE,Official
1936,12/21/2002 6:30,"(41.799697107, -87.720891121)",FIRST DEGREE MURDER,FALSE,Official
19360,4/26/2010 18:09,"(41.809294058, -87.622312742)",FIRST DEGREE MURDER,FALSE,Official
19361,4/29/2010 19:27,"(41.671646979, -87.650234368)",FIRST DEGREE MURDER,FALSE,Official
19362,4/30/2010 1:19,"(41.864278228, -87.659660218)",FIRST DEGREE MURDER,FALSE,Official
19363,4/30/2010 23:00,"(41.695606449, -87.634042071)",FIRST DEGREE MURDER,FALSE,Official
19364,5/1/2010 2:36,"(41.78217295, -87.609233417)",FIRST DEGREE MURDER,FALSE,Official
19365,5/2/2010 9:02,"(41.884613136, -87.731307206)",FIRST DEGREE MURDER,TRUE,Official
19366,5/2/2010 11:43,"(41.893294393, -87.670249052)",FIRST DEGREE MURDER,TRUE,Official
19367,5/2/2010 11:48,"(41.893294393, -87.670249052)",FIRST DEGREE MURDER,TRUE,Official
19369,5/1/2010 17:45,"(41.76179283, -87.694175824)",FIRST DEGREE MURDER,TRUE,Official
1937,12/22/2002 23:00,"(41.896332277, -87.709934017)",FIRST DEGREE MURDER,FALSE,Official
19373,5/6/2010 22:21,"(41.766306126, -87.635958063)",FIRST DEGREE MURDER,FALSE,Official
19374,5/7/2010 11:01,"(41.882539542, -87.627850543)",FIRST DEGREE MURDER,TRUE,Official
19375,5/9/2010 3:32,"(41.730245924, -87.664575808)",FIRST DEGREE MURDER,FALSE,Official
19376,5/9/2010 20:30,"(41.747565692, -87.555240973)",FIRST DEGREE MURDER,FALSE,Official
19377,5/10/2010 23:09,"(41.786389276, -87.643755941)",FIRST DEGREE MURDER,FALSE,Official
19379,5/12/2010 23:33,"(41.801320245, -87.619386147)",FIRST DEGREE MURDER,FALSE,Official
1938,12/23/2002 2:05,"(41.753286261, -87.672007231)",FIRST DEGREE MURDER,TRUE,Official
19380,5/14/2010 17:25,"(41.996432894, -87.665975252)",FIRST DEGREE MURDER,FALSE,Official
19381,5/15/2010 18:58,"(41.821716929, -87.616940019)",FIRST DEGREE MURDER,FALSE,Official
19382,5/15/2010 20:30,"(41.875255287, -87.726621673)",FIRST DEGREE MURDER,FALSE,Official
19387,5/16/2010 6:22,"(41.861673037, -87.727484295)",FIRST DEGREE MURDER,FALSE,Official
19388,5/16/2010 10:40,"(41.677291738, -87.631052045)",FIRST DEGREE MURDER,TRUE,Official
19389,5/17/2010 22:17,"(41.793154414, -87.728603037)",FIRST DEGREE MURDER,TRUE,Official
1939,12/23/2002 14:30,"(41.888674007, -87.747101603)",FIRST DEGREE MURDER,TRUE,Official
19390,5/17/2010 22:17,"(41.793154414, -87.728603037)",FIRST DEGREE MURDER,TRUE,Official
19391,5/18/2010 6:37,"(41.805185857, -87.702166016)",FIRST DEGREE MURDER,TRUE,Official
19392,5/18/2010 6:37,"(41.805185857, -87.702166016)",FIRST DEGREE MURDER,TRUE,Official
19393,5/18/2010 6:37,"(41.805185857, -87.702166016)",FIRST DEGREE MURDER,TRUE,Official
19394,5/18/2010 15:35,"(41.816397665, -87.632817639)",FIRST DEGREE MURDER,FALSE,Official
19395,5/19/2010 1:05,"(41.769466447, -87.682057585)",FIRST DEGREE MURDER,FALSE,Official
19396,5/19/2010 21:25,"(41.749722354, -87.646442572)",FIRST DEGREE MURDER,FALSE,Official
19397,5/20/2010 0:07,"(41.740140214, -87.615623344)",FIRST DEGREE MURDER,TRUE,Official
19398,5/20/2010 19:10,"(41.786184976, -87.648598206)",FIRST DEGREE MURDER,TRUE,Official
1940,12/23/2002 22:19,"(41.724589439, -87.637237248)",FIRST DEGREE MURDER,TRUE,Official
19401,5/20/2010 14:54,"(42.017740199, -87.670963396)",FIRST DEGREE MURDER,FALSE,Official
19405,5/23/2010 5:15,"(41.898629212, -87.751238366)",FIRST DEGREE MURDER,TRUE,Official
19406,5/23/2010 21:20,"(41.788676964, -87.614924537)",FIRST DEGREE MURDER,FALSE,Official
19408,5/24/2010 3:20,"(41.819258844, -87.621479805)",FIRST DEGREE MURDER,FALSE,Official
19409,5/24/2010 22:59,"(41.884907304, -87.735612136)",FIRST DEGREE MURDER,FALSE,Official
1941,12/23/2002 23:55,"(41.790910296, -87.704707961)",FIRST DEGREE MURDER,FALSE,Official
19410,5/25/2010 13:57,"(41.757639014, -87.556310458)",FIRST DEGREE MURDER,FALSE,Official
19411,5/25/2010 16:50,"(41.757639014, -87.556310458)",FIRST DEGREE MURDER,FALSE,Official
19412,5/25/2010 16:50,"(41.757639014, -87.556310458)",FIRST DEGREE MURDER,FALSE,Official
19413,5/27/2010 2:25,"(41.731190829, -87.603827294)",FIRST DEGREE MURDER,FALSE,Official
19414,11/23/2008 16:45,"(41.676213387, -87.62171126)",FIRST DEGREE MURDER,TRUE,Official
19415,5/26/2010 8:19,"(41.682506971, -87.634817245)",FIRST DEGREE MURDER,FALSE,Official
19416,5/26/2010 8:39,"(41.755339469, -87.663560389)",FIRST DEGREE MURDER,FALSE,Official
19417,5/26/2010 23:39,"(41.769142611, -87.576380906)",FIRST DEGREE MURDER,TRUE,Official
19418,5/30/2010 0:28,"(41.801013834, -87.66233678)",FIRST DEGREE MURDER,TRUE,Official
19419,5/30/2010 5:42,"(41.833953446, -87.665647616)",FIRST DEGREE MURDER,TRUE,Official
1942,12/24/2002 3:19,"(41.688458669, -87.619507767)",FIRST DEGREE MURDER,TRUE,Official
19420,5/30/2010 21:24,"(41.810071229, -87.695805277)",FIRST DEGREE MURDER,TRUE,Official
19421,5/30/2010 0:30,"(41.782559587, -87.660644627)",FIRST DEGREE MURDER,TRUE,Official
19422,5/31/2010 3:44,"(41.843515552, -87.718432905)",FIRST DEGREE MURDER,TRUE,Official
19423,5/29/2010 20:07,"(41.902814352, -87.708453036)",FIRST DEGREE MURDER,FALSE,Official
19424,6/1/2010 3:45,"(41.685392295, -87.616268735)",FIRST DEGREE MURDER,TRUE,Official
19425,6/1/2010 22:33,"(41.841272018, -87.681344639)",FIRST DEGREE MURDER,FALSE,Official
19426,6/2/2010 21:30,"(41.90074868, -87.732239283)",FIRST DEGREE MURDER,TRUE,Official
19427,5/31/2010 17:30,"(41.776150283, -87.615522623)",FIRST DEGREE MURDER,TRUE,Official
19428,6/3/2010 14:00,"(41.866095296, -87.660191836)",FIRST DEGREE MURDER,TRUE,Official
19429,6/4/2010 0:25,"(41.74818801, -87.656104054)",FIRST DEGREE MURDER,TRUE,Official
1943,12/24/2002 13:59,"(41.865132942, -87.662687356)",FIRST DEGREE MURDER,TRUE,Official
19430,6/5/2010 20:41,"(41.725412615, -87.581466178)",FIRST DEGREE MURDER,TRUE,Official
19431,6/6/2010 1:31,"(41.791516918, -87.649945934)",FIRST DEGREE MURDER,FALSE,Official
19432,6/6/2010 22:39,"(41.751141883, -87.54683123)",FIRST DEGREE MURDER,TRUE,Official
19433,6/8/2010 18:40,"(41.891770431, -87.717904198)",FIRST DEGREE MURDER,TRUE,Official
19434,6/8/2010 18:40,"(41.891770431, -87.717904198)",FIRST DEGREE MURDER,TRUE,Official
19435,6/8/2010 21:30,"(41.93887273, -87.743584067)",FIRST DEGREE MURDER,FALSE,Official
19436,6/8/2010 23:25,"(41.874222994, -87.735957704)",FIRST DEGREE MURDER,FALSE,Official
19437,6/7/2010 13:17,"(41.772821163, -87.588743255)",FIRST DEGREE MURDER,TRUE,Official
19438,6/9/2010 13:32,"(41.808523066, -87.612648765)",FIRST DEGREE MURDER,TRUE,Official
19439,6/9/2010 13:32,"(41.808523066, -87.612648765)",FIRST DEGREE MURDER,TRUE,Official
1944,12/25/2002 10:16,"(41.934084855, -87.725840253)",FIRST DEGREE MURDER,TRUE,Official
19441,6/12/2010 2:06,"(41.884131594, -87.699446961)",FIRST DEGREE MURDER,FALSE,Official
19442,6/12/2010 1:10,"(41.942800364, -87.696443901)",FIRST DEGREE MURDER,TRUE,Official
19443,6/12/2010 10:15,"(41.787531279, -87.693626886)",FIRST DEGREE MURDER,FALSE,Official
19444,6/13/2010 3:22,"(41.766831949, -87.615289269)",FIRST DEGREE MURDER,FALSE,Official
19445,6/12/2010 3:37,"(41.732931365, -87.545727176)",FIRST DEGREE MURDER,TRUE,Official
19446,6/13/2010 2:56,"(41.751898652, -87.650135449)",FIRST DEGREE MURDER,TRUE,Official
19447,6/13/2010 23:51,"(41.892319584, -87.711339316)",FIRST DEGREE MURDER,FALSE,Official
19448,6/14/2010 12:23,"(41.847302735, -87.714873231)",FIRST DEGREE MURDER,TRUE,Official
19449,6/15/2010 1:00,"(41.794033403, -87.663924134)",FIRST DEGREE MURDER,FALSE,Official
1945,12/24/2002 23:58,"(41.704532517, -87.61735248)",FIRST DEGREE MURDER,TRUE,Official
19450,6/15/2010 18:28,"(41.744647338, -87.552238463)",FIRST DEGREE MURDER,FALSE,Official
19451,6/15/2010 19:15,"(41.903086348, -87.718680834)",FIRST DEGREE MURDER,TRUE,Official
19452,6/16/2010 2:00,"(41.734679636, -87.730331611)",FIRST DEGREE MURDER,FALSE,Official
19453,6/17/2010 7:18,"(41.778414587, -87.677538184)",FIRST DEGREE MURDER,FALSE,Official
19454,6/17/2010 8:26,"(41.835100625, -87.722359117)",FIRST DEGREE MURDER,FALSE,Official
19455,6/18/2010 1:11,"(41.878735913, -87.736749223)",FIRST DEGREE MURDER,FALSE,Official
19456,6/20/2010 22:07,"(41.73570302, -87.669549669)",FIRST DEGREE MURDER,TRUE,Official
19457,6/19/2010 3:01,"(41.850459681, -87.722246016)",FIRST DEGREE MURDER,TRUE,Official
19458,6/19/2010 3:01,"(41.850459681, -87.722246016)",FIRST DEGREE MURDER,TRUE,Official
19459,6/19/2010 2:01,"(41.850459681, -87.722246016)",FIRST DEGREE MURDER,TRUE,Official
1946,12/25/2002 23:45,"(41.820489899, -87.606402579)",FIRST DEGREE MURDER,TRUE,Official
19460,6/20/2010 0:09,"(41.692363894, -87.64150249)",FIRST DEGREE MURDER,TRUE,Official
19461,6/21/2010 2:02,"(41.762436196, -87.664967402)",FIRST DEGREE MURDER,FALSE,Official
19462,6/21/2010 1:52,"(41.777843549, -87.601608671)",FIRST DEGREE MURDER,FALSE,Official
19463,6/21/2010 3:45,"(41.757732493, -87.644528275)",FIRST DEGREE MURDER,FALSE,Official
19464,6/21/2010 8:40,"(41.729678947, -87.626254064)",FIRST DEGREE MURDER,FALSE,Official
19465,6/21/2010 8:40,"(41.729678947, -87.626254064)",FIRST DEGREE MURDER,FALSE,Official
19466,6/21/2010 20:04,"(41.935868914, -87.740601677)",FIRST DEGREE MURDER,TRUE,Official
19467,6/22/2010 11:02,"(41.769962693, -87.649390273)",FIRST DEGREE MURDER,FALSE,Official
19468,6/24/2010 22:14,"(41.80129038, -87.667890288)",FIRST DEGREE MURDER,TRUE,Official
1947,12/25/2002 11:59,"(41.809193694, -87.697901093)",FIRST DEGREE MURDER,TRUE,Official
19470,6/25/2010 13:54,"(41.886899494, -87.734007053)",FIRST DEGREE MURDER,FALSE,Official
19471,6/26/2010 2:07,"(41.76527896, -87.566496412)",FIRST DEGREE MURDER,TRUE,Official
19472,6/26/2010 3:16,"(41.745971061, -87.55521259)",FIRST DEGREE MURDER,FALSE,Official
19473,6/26/2010 4:02,"(41.853391729, -87.670977026)",FIRST DEGREE MURDER,FALSE,Official
19474,6/27/2010 0:49,"(41.800447539, -87.698871386)",FIRST DEGREE MURDER,FALSE,Official
19475,6/26/2010 10:41,"(41.780352232, -87.66424243)",FIRST DEGREE MURDER,FALSE,Official
19476,7/3/2010 0:26,"(41.869331484, -87.687069794)",FIRST DEGREE MURDER,FALSE,Official
19477,7/3/2010 4:30,"(41.850960625, -87.633093989)",FIRST DEGREE MURDER,TRUE,Official
19478,7/4/2010 1:59,"(41.741947391, -87.580676052)",FIRST DEGREE MURDER,FALSE,Official
19479,7/4/2010 10:32,"(41.893925228, -87.762097739)",FIRST DEGREE MURDER,FALSE,Official
1948,12/26/2002 17:20,"(41.838926893, -87.66155554)",FIRST DEGREE MURDER,TRUE,Official
19480,7/4/2010 15:47,"(41.789931189, -87.664480186)",FIRST DEGREE MURDER,FALSE,Official
19481,7/4/2010 23:07,"(41.780612506, -87.661816229)",FIRST DEGREE MURDER,TRUE,Official
19482,7/5/2010 4:10,"(41.777628955, -87.665968207)",FIRST DEGREE MURDER,FALSE,Official
19483,7/5/2010 5:45,"(41.750663536, -87.601528975)",FIRST DEGREE MURDER,FALSE,Official
19484,7/5/2010 21:57,"(41.765916893, -87.667489846)",FIRST DEGREE MURDER,TRUE,Official
19485,7/6/2010 2:31,"(41.682252122, -87.651791547)",FIRST DEGREE MURDER,FALSE,Official
19486,7/6/2010 19:39,"(41.693457916, -87.657015325)",FIRST DEGREE MURDER,TRUE,Official
19487,7/7/2010 0:55,"(41.691600734, -87.635110634)",FIRST DEGREE MURDER,FALSE,Official
19488,7/7/2010 2:04,"(41.964769638, -87.649994855)",FIRST DEGREE MURDER,FALSE,Official
19489,7/7/2010 15:45,"(41.782606243, -87.654579713)",FIRST DEGREE MURDER,TRUE,Official
1949,12/27/2002 18:04,"(41.880454343, -87.748590503)",FIRST DEGREE MURDER,TRUE,Official
19490,7/7/2010 23:20,"(41.851442887, -87.731746808)",FIRST DEGREE MURDER,FALSE,Official
19491,7/8/2010 0:07,"(41.823949171, -87.607941067)",FIRST DEGREE MURDER,FALSE,Official
19493,7/11/2010 1:35,"(41.74301694, -87.667235477)",FIRST DEGREE MURDER,FALSE,Official
19494,7/10/2010 23:23,"(41.752697708, -87.563824279)",FIRST DEGREE MURDER,TRUE,Official
19495,7/15/2010 7:46,"(41.773054421, -87.644613656)",FIRST DEGREE MURDER,TRUE,Official
19496,7/15/2010 15:45,"(41.684289812, -87.650638815)",FIRST DEGREE MURDER,TRUE,Official
19497,7/7/2010 12:50,"(41.892830572, -87.708913968)",FIRST DEGREE MURDER,TRUE,Official
19499,7/10/2010 11:42,"(41.782194399, -87.687388221)",FIRST DEGREE MURDER,TRUE,Official
1950,12/30/2002 20:37,"(41.88036396, -87.755674832)",FIRST DEGREE MURDER,TRUE,Official
19500,7/17/2010 1:10,"(41.878888643, -87.724024232)",FIRST DEGREE MURDER,TRUE,Official
19501,7/16/2010 12:55,"(41.772462704, -87.645246862)",FIRST DEGREE MURDER,FALSE,Official
19502,7/17/2010 0:47,"(41.919677123, -87.724183838)",FIRST DEGREE MURDER,TRUE,Official
19503,7/17/2010 14:35,"(41.852504465, -87.730613683)",FIRST DEGREE MURDER,FALSE,Official
19506,7/18/2010 6:00,"(41.759741292, -87.606656106)",FIRST DEGREE MURDER,TRUE,Official
19507,7/18/2010 13:05,"(41.805654578, -87.622220943)",FIRST DEGREE MURDER,TRUE,Official
19508,7/18/2010 15:25,"(41.87495984, -87.74633837)",FIRST DEGREE MURDER,FALSE,Official
19509,7/19/2010 20:40,"(41.800725062, -87.6538274)",FIRST DEGREE MURDER,FALSE,Official
1951,12/30/2002 22:00,"(41.761499537, -87.648512509)",FIRST DEGREE MURDER,FALSE,Official
19510,7/21/2010 23:40,"(41.745683397, -87.671810428)",FIRST DEGREE MURDER,FALSE,Official
19511,7/22/2010 21:10,"(41.752039895, -87.641635327)",FIRST DEGREE MURDER,TRUE,Official
19512,7/23/2010 11:30,"(41.746243237, -87.696583715)",FIRST DEGREE MURDER,FALSE,Official
19513,7/23/2010 6:27,"(41.781746498, -87.697119874)",FIRST DEGREE MURDER,FALSE,Official
19514,7/24/2010 1:54,"(41.735326044, -87.642378922)",FIRST DEGREE MURDER,FALSE,Official
19515,7/24/2010 5:58,"(41.8828099, -87.704626879)",FIRST DEGREE MURDER,TRUE,Official
19516,7/28/2010 20:18,"(41.683889499, -87.625298575)",FIRST DEGREE MURDER,TRUE,Official
19517,7/29/2010 1:38,"(41.964165023, -87.660998963)",FIRST DEGREE MURDER,TRUE,Official
19518,7/30/2010 16:44,"(41.680811475, -87.644448671)",FIRST DEGREE MURDER,FALSE,Official
19519,7/31/2010 0:33,"(41.940608736, -87.750356843)",FIRST DEGREE MURDER,FALSE,Official
1952,12/30/2002 22:52,"(41.727521443, -87.558105868)",FIRST DEGREE MURDER,FALSE,Official
19520,7/30/2010 16:50,"(41.894111439, -87.742493814)",FIRST DEGREE MURDER,FALSE,Official
19521,7/31/2010 11:30,"(41.769711651, -87.668806946)",FIRST DEGREE MURDER,FALSE,Official
19522,8/1/2010 3:21,"(41.741728501, -87.577014421)",FIRST DEGREE MURDER,FALSE,Official
19523,8/1/2010 3:21,"(41.741728501, -87.577014421)",FIRST DEGREE MURDER,FALSE,Official
19524,8/1/2010 12:32,"(41.668028717, -87.63315841)",FIRST DEGREE MURDER,TRUE,Official
19525,8/2/2010 19:30,"(41.767100938, -87.638958942)",FIRST DEGREE MURDER,FALSE,Official
19526,8/3/2010 11:05,"(41.765936102, -87.667489647)",FIRST DEGREE MURDER,FALSE,Official
19527,8/4/2010 17:52,"(41.760352645, -87.563168381)",FIRST DEGREE MURDER,FALSE,Official
19528,8/5/2010 21:00,"(41.733197065, -87.666637175)",FIRST DEGREE MURDER,FALSE,Official
19529,8/6/2010 1:10,"(41.7525869, -87.584432797)",FIRST DEGREE MURDER,FALSE,Official
1953,12/26/2002 17:14,"(41.764532335, -87.63219082)",FIRST DEGREE MURDER,TRUE,Official
19530,8/6/2010 21:26,"(41.905778334, -87.726398891)",FIRST DEGREE MURDER,TRUE,Official
19531,8/7/2010 0:47,"(41.793249135, -87.642699628)",FIRST DEGREE MURDER,FALSE,Official
19532,8/7/2010 20:04,"(41.689045293, -87.655662965)",FIRST DEGREE MURDER,FALSE,Official
19533,8/8/2010 14:43,"(41.896807596, -87.749186979)",FIRST DEGREE MURDER,TRUE,Official
19534,8/9/2010 9:14,"(41.708472756, -87.628350602)",FIRST DEGREE MURDER,TRUE,Official
19535,8/10/2010 19:28,"(41.890104095, -87.754198816)",FIRST DEGREE MURDER,TRUE,Official
19536,8/10/2010 16:36,"(41.865639864, -87.725148631)",FIRST DEGREE MURDER,FALSE,Official
19537,8/10/2010 20:45,"(41.699335994, -87.618431762)",FIRST DEGREE MURDER,TRUE,Official
19538,8/10/2010 22:08,"(41.876698779, -87.732890642)",FIRST DEGREE MURDER,TRUE,Official
19539,8/12/2010 13:08,"(41.894391763, -87.717500723)",FIRST DEGREE MURDER,FALSE,Official
1954,12/25/2002 11:32,"(41.672239788, -87.64977789)",FIRST DEGREE MURDER,TRUE,Official
19540,8/12/2010 15:13,"(41.766124661, -87.662634466)",FIRST DEGREE MURDER,TRUE,Official
19541,8/12/2010 20:44,"(41.692046197, -87.61961822)",FIRST DEGREE MURDER,TRUE,Official
19542,8/13/2010 5:20,"(41.751320366, -87.602107872)",FIRST DEGREE MURDER,FALSE,Official
19543,8/13/2010 13:03,"(41.766249991, -87.575527839)",FIRST DEGREE MURDER,TRUE,Official
19544,8/14/2010 3:04,"(41.785933843, -87.693580432)",FIRST DEGREE MURDER,TRUE,Official
19545,8/15/2010 1:23,"(41.784883265, -87.606027606)",FIRST DEGREE MURDER,FALSE,Official
19546,8/15/2010 22:08,"(41.731018083, -87.551278884)",FIRST DEGREE MURDER,FALSE,Official
19547,8/15/2010 2:27,"(42.004189109, -87.665699202)",FIRST DEGREE MURDER,TRUE,Official
19548,8/16/2010 1:40,"(41.956484339, -87.705653271)",FIRST DEGREE MURDER,FALSE,Official
19549,8/16/2010 16:45,"(41.879391764, -87.753895296)",FIRST DEGREE MURDER,FALSE,Official
1955,12/9/2002 9:00,"(41.754238482, -87.578487456)",FIRST DEGREE MURDER,TRUE,Official
19550,8/17/2010 0:07,"(41.923182336, -87.731628237)",FIRST DEGREE MURDER,FALSE,Official
19551,8/17/2010 8:25,"(41.867031731, -87.728887556)",FIRST DEGREE MURDER,TRUE,Official
19552,8/18/2010 12:18,"(41.863466868, -87.651911622)",FIRST DEGREE MURDER,TRUE,Official
19553,8/18/2010 23:55,"(41.778922967, -87.706166918)",FIRST DEGREE MURDER,FALSE,Official
19554,8/19/2010 4:45,"(41.729423555, -87.545641804)",FIRST DEGREE MURDER,TRUE,Official
19555,8/19/2010 21:30,"(41.897717521, -87.7489583)",FIRST DEGREE MURDER,FALSE,Official
19556,8/19/2010 22:52,"(41.781270625, -87.665967112)",FIRST DEGREE MURDER,FALSE,Official
19557,8/19/2010 2:57,"(41.987343957, -87.656105817)",FIRST DEGREE MURDER,TRUE,Official
19559,8/19/2010 23:30,"(41.759614966, -87.592037022)",FIRST DEGREE MURDER,TRUE,Official
1956,12/31/2002 9:30,"(41.783569249, -87.604374166)",FIRST DEGREE MURDER,TRUE,Official
19560,8/20/2010 1:20,"(41.697169828, -87.646178191)",FIRST DEGREE MURDER,TRUE,Official
19561,8/21/2010 1:35,"(41.816236701, -87.628039421)",FIRST DEGREE MURDER,FALSE,Official
19562,8/21/2010 2:10,"(41.822763036, -87.695719749)",FIRST DEGREE MURDER,FALSE,Official
19565,8/22/2010 1:55,"(41.875698749, -87.73530506)",FIRST DEGREE MURDER,FALSE,Official
19566,8/22/2010 17:55,"(41.879411655, -87.752400589)",FIRST DEGREE MURDER,TRUE,Official
19567,8/23/2010 1:28,"(41.880600004, -87.736364671)",FIRST DEGREE MURDER,FALSE,Official
19568,8/24/2010 1:07,"(41.749205143, -87.575940886)",FIRST DEGREE MURDER,FALSE,Official
19569,8/24/2010 4:47,"(41.795549141, -87.662195751)",FIRST DEGREE MURDER,FALSE,Official
1957,1/2/2003 11:35,"(41.782081793, -87.684936467)",FIRST DEGREE MURDER,TRUE,Official
19570,8/25/2010 3:41,"(41.766324176, -87.615276603)",FIRST DEGREE MURDER,TRUE,Official
19571,8/26/2010 0:27,"(41.777838294, -87.615566126)",FIRST DEGREE MURDER,TRUE,Official
19572,8/27/2010 4:10,"(41.78938972, -87.704664147)",FIRST DEGREE MURDER,FALSE,Official
19573,8/28/2010 0:09,"(41.923548722, -87.801401557)",FIRST DEGREE MURDER,TRUE,Official
19574,8/28/2010 18:30,"(41.878743779, -87.736150611)",FIRST DEGREE MURDER,FALSE,Official
